Order ID,Timestamp Local Date,Order Status,Subtotal
DD-006156,2026-04-30 19:54:00,Delivered,19.26
DD-006157,2026-04-30 12:43:00,Delivered,37.71
DD-006158,2026-04-30 19:43:00,Delivered,89.67
DD-006159,2026-04-30 21:19:00,Delivered,42.49
DD-006160,2026-04-30 20:35:00,Delivered,31.51
DD-006161,2026-04-30 17:16:00,Delivered,53.68
DD-006162,2026-04-30 12:52:00,Delivered,25.47
DD-006163,2026-04-30 18:48:00,Delivered,27.73
DD-006164,2026-04-30 17:07:00,Delivered,60.97
DD-006165,2026-04-30 20:50:00,Delivered,41.66
DD-006166,2026-04-30 18:20:00,Delivered,57.08
DD-006167,2026-04-30 17:10:00,Delivered,35.89
DD-006168,2026-04-30 20:40:00,Delivered,72.15
DD-006169,2026-04-30 21:38:00,Delivered,29.98
DD-006170,2026-04-30 13:28:00,Delivered,43.5
DD-006171,2026-04-30 18:43:00,Delivered,47.97
DD-006172,2026-04-30 13:51:00,Delivered,36.47
DD-006173,2026-04-30 19:18:00,Delivered,45.13
DD-006174,2026-04-30 20:13:00,Delivered,55.19
DD-006175,2026-04-30 12:45:00,Delivered,51.88
DD-006176,2026-05-01 20:33:00,Delivered,37.69
DD-006177,2026-05-01 17:09:00,Delivered,29.36
DD-006178,2026-05-01 12:07:00,Delivered,42.78
DD-006179,2026-05-01 17:15:00,Delivered,71.46
DD-006180,2026-05-01 12:36:00,Delivered,44.45
DD-006181,2026-05-01 12:37:00,Delivered,31.42
DD-006182,2026-05-01 21:59:00,Delivered,39.58
DD-006183,2026-05-01 17:40:00,Delivered,58.72
DD-006184,2026-05-01 21:13:00,Delivered,44.1
DD-006185,2026-05-01 19:00:00,Delivered,58.13
DD-006186,2026-05-01 17:33:00,Delivered,50.08
DD-006187,2026-05-01 18:27:00,Delivered,21.24
DD-006188,2026-05-01 20:53:00,Delivered,58.62
DD-006189,2026-05-01 12:50:00,Delivered,58.24
DD-006190,2026-05-01 19:07:00,Delivered,75.36
DD-006191,2026-05-01 17:25:00,Delivered,55.87
DD-006192,2026-05-01 19:55:00,Delivered,23.76
DD-006193,2026-05-01 21:49:00,Delivered,58.47
DD-006194,2026-05-01 20:23:00,Delivered,42.36
DD-006195,2026-05-01 17:02:00,Delivered,45.37
DD-006196,2026-05-02 18:02:00,Delivered,26.85
DD-006197,2026-05-02 19:59:00,Delivered,29.49
DD-006198,2026-05-02 13:13:00,Delivered,24.24
DD-006199,2026-05-02 20:30:00,Delivered,41.16
DD-006200,2026-05-02 13:03:00,Delivered,41.06
DD-006201,2026-05-02 20:01:00,Delivered,24.32
DD-006202,2026-05-02 19:59:00,Delivered,19.96
DD-006203,2026-05-02 18:57:00,Delivered,57.81
DD-006204,2026-05-02 19:27:00,Delivered,26.36
DD-006205,2026-05-02 19:22:00,Delivered,21.27
DD-006206,2026-05-02 18:09:00,Delivered,34.16
DD-006207,2026-05-02 11:26:00,Delivered,52.2
DD-006208,2026-05-02 19:27:00,Delivered,39.78
DD-006209,2026-05-02 18:58:00,Delivered,27.31
DD-006210,2026-05-02 19:15:00,Delivered,37.01
DD-006211,2026-05-02 20:58:00,Delivered,29.81
DD-006212,2026-05-02 17:47:00,Delivered,46.53
DD-006213,2026-05-02 12:17:00,Delivered,39.3
DD-006214,2026-05-02 20:02:00,Delivered,59.05
DD-006215,2026-05-02 11:06:00,Delivered,36.92
DD-006216,2026-05-02 20:27:00,Delivered,45.64
DD-006217,2026-05-03 19:08:00,Delivered,33.51
DD-006218,2026-05-03 21:22:00,Delivered,39.2
DD-006219,2026-05-03 12:11:00,Delivered,87.28
DD-006220,2026-05-03 13:16:00,Delivered,53.5
DD-006221,2026-05-03 13:34:00,Delivered,32.98
DD-006222,2026-05-03 11:48:00,Delivered,27.72
DD-006223,2026-05-03 17:33:00,Delivered,63.88
DD-006224,2026-05-03 18:21:00,Delivered,33.4
DD-006225,2026-05-03 19:30:00,Delivered,60.97
DD-006226,2026-05-03 18:23:00,Delivered,30.05
DD-006227,2026-05-03 19:36:00,Delivered,33.33
DD-006228,2026-05-03 19:33:00,Delivered,26.44
DD-006229,2026-05-03 11:01:00,Delivered,42.62
DD-006230,2026-05-03 20:48:00,Delivered,36.07
DD-006231,2026-05-03 13:27:00,Delivered,37.28
DD-006232,2026-05-04 18:48:00,Delivered,56.08
DD-006233,2026-05-04 19:19:00,Delivered,63.21
DD-006234,2026-05-04 18:42:00,Delivered,61.85
DD-006235,2026-05-04 17:14:00,Delivered,57.8
DD-006236,2026-05-04 19:31:00,Delivered,34.29
DD-006237,2026-05-04 13:07:00,Delivered,28.19
DD-006238,2026-05-04 19:29:00,Delivered,36.19
DD-006239,2026-05-04 17:01:00,Delivered,30.47
DD-006240,2026-05-04 12:16:00,Delivered,43.24
DD-006241,2026-05-04 12:53:00,Delivered,33.65
DD-006242,2026-05-04 17:17:00,Delivered,40.0
DD-006243,2026-05-04 18:08:00,Delivered,42.42
DD-006244,2026-05-04 12:07:00,Delivered,80.11
DD-006245,2026-05-04 19:05:00,Delivered,53.16
DD-006246,2026-05-05 13:07:00,Delivered,46.81
DD-006247,2026-05-05 12:54:00,Delivered,39.88
DD-006248,2026-05-05 17:26:00,Delivered,37.69
DD-006249,2026-05-05 17:45:00,Delivered,45.25
DD-006250,2026-05-05 18:02:00,Delivered,49.63
DD-006251,2026-05-05 18:31:00,Delivered,55.9
DD-006252,2026-05-05 20:52:00,Delivered,44.84
DD-006253,2026-05-05 17:26:00,Delivered,24.42
DD-006254,2026-05-05 19:30:00,Delivered,43.88
DD-006255,2026-05-05 18:12:00,Delivered,70.46
DD-006256,2026-05-05 18:19:00,Delivered,43.82
DD-006257,2026-05-05 18:43:00,Delivered,51.24
DD-006258,2026-05-05 18:03:00,Delivered,35.25
DD-006259,2026-05-05 18:57:00,Delivered,95.43
DD-006260,2026-05-05 11:08:00,Delivered,41.63
DD-006261,2026-05-05 18:12:00,Delivered,49.69
DD-006262,2026-05-05 21:44:00,Delivered,28.47
DD-006263,2026-05-05 20:08:00,Delivered,36.67
DD-006264,2026-05-05 17:06:00,Delivered,36.17
DD-006265,2026-05-06 18:47:00,Delivered,52.95
DD-006266,2026-05-06 18:02:00,Delivered,51.22
DD-006267,2026-05-06 17:58:00,Delivered,24.92
DD-006268,2026-05-06 12:51:00,Delivered,55.93
DD-006269,2026-05-06 12:37:00,Delivered,42.38
DD-006270,2026-05-06 20:17:00,Delivered,72.47
DD-006271,2026-05-06 18:31:00,Delivered,37.02
DD-006272,2026-05-06 20:57:00,Delivered,23.38
DD-006273,2026-05-06 17:00:00,Delivered,59.51
DD-006274,2026-05-06 20:46:00,Delivered,31.36
DD-006275,2026-05-06 11:10:00,Delivered,37.14
DD-006276,2026-05-06 20:58:00,Delivered,47.16
DD-006277,2026-05-06 18:12:00,Delivered,45.78
DD-006278,2026-05-06 19:49:00,Delivered,16.1
DD-006279,2026-05-06 12:12:00,Delivered,60.88
DD-006280,2026-05-06 17:27:00,Delivered,44.61
DD-006281,2026-05-06 20:25:00,Delivered,27.5
DD-006282,2026-05-06 20:19:00,Delivered,61.6
DD-006283,2026-05-07 19:30:00,Delivered,48.96
DD-006284,2026-05-07 12:05:00,Delivered,51.25
DD-006285,2026-05-07 12:55:00,Delivered,41.42
DD-006286,2026-05-07 19:04:00,Delivered,37.46
DD-006287,2026-05-07 19:29:00,Delivered,71.34
DD-006288,2026-05-07 17:27:00,Delivered,45.75
DD-006289,2026-05-07 17:03:00,Delivered,52.99
DD-006290,2026-05-07 12:10:00,Delivered,81.39
DD-006291,2026-05-07 18:42:00,Delivered,46.81
DD-006292,2026-05-07 20:05:00,Delivered,36.76
DD-006293,2026-05-07 13:09:00,Delivered,34.72
DD-006294,2026-05-07 20:47:00,Delivered,28.7
DD-006295,2026-05-07 21:21:00,Delivered,30.98
DD-006296,2026-05-07 12:53:00,Delivered,64.94
DD-006297,2026-05-07 20:54:00,Delivered,44.42
DD-006298,2026-05-07 11:19:00,Delivered,28.02
DD-006299,2026-05-07 21:49:00,Delivered,29.94
DD-006300,2026-05-08 13:03:00,Delivered,36.86
DD-006301,2026-05-08 12:02:00,Delivered,45.74
DD-006302,2026-05-08 17:31:00,Delivered,44.47
DD-006303,2026-05-08 19:09:00,Delivered,35.99
DD-006304,2026-05-08 17:01:00,Delivered,72.68
DD-006305,2026-05-08 21:04:00,Delivered,39.39
DD-006306,2026-05-08 19:48:00,Delivered,34.38
DD-006307,2026-05-08 21:36:00,Delivered,43.8
DD-006308,2026-05-08 19:47:00,Delivered,37.75
DD-006309,2026-05-08 13:20:00,Delivered,23.52
DD-006310,2026-05-08 20:05:00,Delivered,33.46
DD-006311,2026-05-08 17:38:00,Delivered,47.36
DD-006312,2026-05-08 18:25:00,Delivered,57.99
DD-006313,2026-05-08 12:33:00,Delivered,37.56
DD-006314,2026-05-08 21:54:00,Delivered,22.25
DD-006315,2026-05-08 13:36:00,Delivered,44.51
DD-006316,2026-05-08 20:08:00,Delivered,49.83
DD-006317,2026-05-08 12:49:00,Delivered,79.83
DD-006318,2026-05-08 18:57:00,Delivered,64.98
DD-006319,2026-05-08 21:33:00,Delivered,27.22
DD-006320,2026-05-08 12:50:00,Delivered,36.26
DD-006321,2026-05-09 20:43:00,Delivered,33.01
DD-006322,2026-05-09 11:02:00,Delivered,32.38
DD-006323,2026-05-09 13:15:00,Delivered,65.64
DD-006324,2026-05-09 12:10:00,Delivered,29.7
DD-006325,2026-05-09 17:33:00,Delivered,46.01
DD-006326,2026-05-09 13:57:00,Delivered,32.7
DD-006327,2026-05-09 19:38:00,Delivered,57.5
DD-006328,2026-05-09 13:46:00,Delivered,53.26
DD-006329,2026-05-09 18:22:00,Delivered,40.51
DD-006330,2026-05-09 13:32:00,Delivered,23.88
DD-006331,2026-05-09 17:25:00,Delivered,32.85
DD-006332,2026-05-09 21:38:00,Delivered,49.72
DD-006333,2026-05-09 19:08:00,Delivered,39.45
DD-006334,2026-05-09 19:29:00,Delivered,48.08
DD-006335,2026-05-09 20:41:00,Delivered,33.12
DD-006336,2026-05-09 21:31:00,Delivered,41.75
DD-006337,2026-05-09 12:41:00,Delivered,34.47
DD-006338,2026-05-09 18:54:00,Delivered,51.42
DD-006339,2026-05-10 19:07:00,Delivered,32.99
DD-006340,2026-05-10 17:25:00,Delivered,52.85
DD-006341,2026-05-10 12:49:00,Delivered,23.69
DD-006342,2026-05-10 11:43:00,Delivered,31.83
DD-006343,2026-05-10 12:11:00,Delivered,67.84
DD-006344,2026-05-10 20:14:00,Delivered,31.21
DD-006345,2026-05-10 12:30:00,Delivered,48.53
DD-006346,2026-05-10 21:57:00,Delivered,33.51
DD-006347,2026-05-10 21:21:00,Delivered,32.49
DD-006348,2026-05-10 13:04:00,Delivered,70.37
DD-006349,2026-05-10 18:42:00,Delivered,44.71
DD-006350,2026-05-10 13:00:00,Delivered,48.28
DD-006351,2026-05-10 19:27:00,Delivered,38.21
DD-006352,2026-05-10 20:51:00,Delivered,33.71
DD-006353,2026-05-11 11:58:00,Delivered,24.12
DD-006354,2026-05-11 19:50:00,Delivered,57.53
DD-006355,2026-05-11 17:24:00,Delivered,27.48
DD-006356,2026-05-11 17:00:00,Delivered,41.74
DD-006357,2026-05-11 11:48:00,Delivered,21.64
DD-006358,2026-05-11 19:48:00,Delivered,24.6
DD-006359,2026-05-11 17:32:00,Delivered,24.49
DD-006360,2026-05-11 12:34:00,Delivered,31.47
DD-006361,2026-05-11 19:02:00,Delivered,52.41
DD-006362,2026-05-11 12:23:00,Delivered,47.77
DD-006363,2026-05-11 18:57:00,Delivered,48.76
DD-006364,2026-05-11 19:37:00,Delivered,76.85
DD-006365,2026-05-11 12:51:00,Delivered,45.56
DD-006366,2026-05-12 21:48:00,Delivered,31.34
DD-006367,2026-05-12 17:09:00,Delivered,25.37
DD-006368,2026-05-12 19:05:00,Delivered,33.51
DD-006369,2026-05-12 20:29:00,Delivered,38.85
DD-006370,2026-05-12 19:52:00,Delivered,39.63
DD-006371,2026-05-12 19:55:00,Delivered,47.77
DD-006372,2026-05-12 17:20:00,Delivered,21.57
DD-006373,2026-05-12 12:03:00,Delivered,42.03
DD-006374,2026-05-12 20:37:00,Delivered,28.33
DD-006375,2026-05-12 18:47:00,Delivered,28.16
DD-006376,2026-05-12 13:03:00,Delivered,55.27
DD-006377,2026-05-12 11:39:00,Delivered,60.12
DD-006378,2026-05-12 17:00:00,Delivered,76.36
DD-006379,2026-05-12 19:56:00,Delivered,16.58
DD-006380,2026-05-12 18:10:00,Delivered,40.41
DD-006381,2026-05-13 20:01:00,Delivered,29.88
DD-006382,2026-05-13 17:07:00,Delivered,47.66
DD-006383,2026-05-13 21:24:00,Delivered,37.65
DD-006384,2026-05-13 18:55:00,Delivered,68.47
DD-006385,2026-05-13 20:17:00,Delivered,36.85
DD-006386,2026-05-13 13:30:00,Delivered,20.63
DD-006387,2026-05-13 12:02:00,Delivered,79.86
DD-006388,2026-05-13 18:36:00,Delivered,25.23
DD-006389,2026-05-13 21:57:00,Delivered,54.61
DD-006390,2026-05-13 12:53:00,Delivered,38.05
DD-006391,2026-05-13 13:11:00,Delivered,44.54
DD-006392,2026-05-13 20:34:00,Delivered,22.12
DD-006393,2026-05-13 17:52:00,Delivered,95.73
DD-006394,2026-05-13 21:14:00,Delivered,46.4
DD-006395,2026-05-14 20:16:00,Delivered,30.93
DD-006396,2026-05-14 13:06:00,Delivered,52.42
DD-006397,2026-05-14 12:13:00,Delivered,40.91
DD-006398,2026-05-14 18:05:00,Delivered,56.94
DD-006399,2026-05-14 20:14:00,Delivered,29.02
DD-006400,2026-05-14 19:55:00,Delivered,33.91
DD-006401,2026-05-14 13:23:00,Delivered,31.84
DD-006402,2026-05-14 11:09:00,Delivered,32.46
DD-006403,2026-05-14 17:08:00,Delivered,39.96
DD-006404,2026-05-14 12:23:00,Delivered,51.15
DD-006405,2026-05-14 19:20:00,Delivered,48.62
DD-006406,2026-05-14 18:42:00,Delivered,132.68
DD-006407,2026-05-14 19:27:00,Delivered,40.1
DD-006408,2026-05-14 19:01:00,Delivered,27.27
DD-006409,2026-05-15 12:51:00,Delivered,51.11
DD-006410,2026-05-15 20:44:00,Delivered,41.95
DD-006411,2026-05-15 19:30:00,Delivered,44.31
DD-006412,2026-05-15 20:13:00,Delivered,34.27
DD-006413,2026-05-15 12:25:00,Delivered,43.39
DD-006414,2026-05-15 18:05:00,Delivered,32.95
DD-006415,2026-05-15 18:07:00,Delivered,57.06
DD-006416,2026-05-15 11:14:00,Delivered,54.48
DD-006417,2026-05-15 13:40:00,Delivered,30.56
DD-006418,2026-05-15 20:59:00,Delivered,46.8
DD-006419,2026-05-15 12:21:00,Delivered,55.09
DD-006420,2026-05-15 17:24:00,Delivered,28.2
DD-006421,2026-05-15 18:08:00,Delivered,48.92
DD-006422,2026-05-15 19:30:00,Delivered,62.47
DD-006423,2026-05-15 21:27:00,Delivered,36.25
DD-006424,2026-05-15 19:26:00,Delivered,34.74
DD-006425,2026-05-15 18:23:00,Delivered,29.91
DD-006426,2026-05-15 20:37:00,Delivered,37.44
DD-006427,2026-05-16 12:42:00,Delivered,36.66
DD-006428,2026-05-16 11:56:00,Delivered,31.66
DD-006429,2026-05-16 11:57:00,Delivered,71.79
DD-006430,2026-05-16 19:26:00,Delivered,45.79
DD-006431,2026-05-16 13:29:00,Delivered,24.46
DD-006432,2026-05-16 19:37:00,Delivered,64.0
DD-006433,2026-05-16 19:25:00,Delivered,33.22
DD-006434,2026-05-16 19:25:00,Delivered,28.76
DD-006435,2026-05-16 19:04:00,Delivered,69.3
DD-006436,2026-05-16 18:35:00,Delivered,36.46
DD-006437,2026-05-16 21:21:00,Delivered,43.9
DD-006438,2026-05-16 11:33:00,Delivered,50.58
DD-006439,2026-05-16 20:34:00,Delivered,39.29
DD-006440,2026-05-16 20:26:00,Delivered,25.0
DD-006441,2026-05-16 18:10:00,Delivered,29.25
DD-006442,2026-05-16 13:16:00,Delivered,27.21
DD-006443,2026-05-16 21:04:00,Delivered,43.26
DD-006444,2026-05-16 17:28:00,Delivered,44.95
DD-006445,2026-05-16 12:37:00,Delivered,18.6
DD-006446,2026-05-16 11:17:00,Delivered,30.35
DD-006447,2026-05-16 13:30:00,Delivered,60.3
DD-006448,2026-05-16 12:19:00,Delivered,53.7
DD-006449,2026-05-16 18:31:00,Delivered,38.6
DD-006450,2026-05-16 18:08:00,Delivered,51.97
DD-006451,2026-05-16 11:15:00,Delivered,40.92
DD-006452,2026-05-17 12:54:00,Delivered,41.11
DD-006453,2026-05-17 11:11:00,Delivered,71.33
DD-006454,2026-05-17 12:31:00,Delivered,57.22
DD-006455,2026-05-17 11:25:00,Delivered,44.84
DD-006456,2026-05-17 18:21:00,Delivered,18.08
DD-006457,2026-05-17 18:43:00,Delivered,60.44
DD-006458,2026-05-17 21:09:00,Delivered,55.19
DD-006459,2026-05-17 20:31:00,Delivered,29.06
DD-006460,2026-05-17 17:43:00,Delivered,71.15
DD-006461,2026-05-17 20:24:00,Delivered,35.31
DD-006462,2026-05-17 12:54:00,Delivered,38.77
DD-006463,2026-05-17 11:00:00,Delivered,32.8
DD-006464,2026-05-17 18:44:00,Delivered,36.4
DD-006465,2026-05-17 13:58:00,Delivered,38.69
DD-006466,2026-05-17 18:29:00,Delivered,31.88
DD-006467,2026-05-18 13:40:00,Delivered,55.03
DD-006468,2026-05-18 13:56:00,Delivered,65.48
DD-006469,2026-05-18 21:30:00,Delivered,71.46
DD-006470,2026-05-18 18:14:00,Delivered,35.24
DD-006471,2026-05-18 19:25:00,Delivered,55.4
DD-006472,2026-05-18 18:29:00,Delivered,56.94
DD-006473,2026-05-18 19:50:00,Delivered,73.34
DD-006474,2026-05-18 20:25:00,Delivered,27.66
DD-006475,2026-05-18 12:59:00,Delivered,42.44
DD-006476,2026-05-18 20:25:00,Delivered,28.02
DD-006477,2026-05-18 13:49:00,Delivered,29.31
DD-006478,2026-05-18 18:42:00,Delivered,68.76
DD-006479,2026-05-18 13:50:00,Delivered,40.69
DD-006480,2026-05-19 12:37:00,Delivered,36.88
DD-006481,2026-05-19 13:48:00,Delivered,45.95
DD-006482,2026-05-19 17:30:00,Delivered,36.0
DD-006483,2026-05-19 17:15:00,Delivered,67.58
DD-006484,2026-05-19 18:41:00,Delivered,40.11
DD-006485,2026-05-19 17:01:00,Delivered,33.79
DD-006486,2026-05-19 17:40:00,Delivered,57.42
DD-006487,2026-05-19 20:41:00,Delivered,22.41
DD-006488,2026-05-19 11:40:00,Delivered,43.22
DD-006489,2026-05-19 19:39:00,Delivered,53.58
DD-006490,2026-05-19 12:25:00,Delivered,47.43
DD-006491,2026-05-19 12:23:00,Delivered,42.02
DD-006492,2026-05-20 13:00:00,Delivered,27.48
DD-006493,2026-05-20 12:49:00,Delivered,81.93
DD-006494,2026-05-20 11:39:00,Delivered,41.57
DD-006495,2026-05-20 17:15:00,Delivered,33.79
DD-006496,2026-05-20 21:00:00,Delivered,29.79
DD-006497,2026-05-20 12:21:00,Delivered,82.11
DD-006498,2026-05-20 18:04:00,Delivered,24.29
DD-006499,2026-05-20 20:49:00,Delivered,25.24
DD-006500,2026-05-20 18:32:00,Delivered,61.34
DD-006501,2026-05-20 19:42:00,Delivered,25.9
DD-006502,2026-05-20 20:40:00,Delivered,52.46
DD-006503,2026-05-20 19:01:00,Delivered,33.33
DD-006504,2026-05-20 13:05:00,Delivered,39.19
DD-006505,2026-05-20 13:05:00,Delivered,37.16
DD-006506,2026-05-20 20:50:00,Delivered,42.58
DD-006507,2026-05-20 18:56:00,Delivered,76.8
DD-006508,2026-05-21 19:41:00,Delivered,65.13
DD-006509,2026-05-21 18:15:00,Delivered,48.21
DD-006510,2026-05-21 19:45:00,Delivered,35.88
DD-006511,2026-05-21 13:18:00,Delivered,19.15
DD-006512,2026-05-21 18:59:00,Delivered,38.68
DD-006513,2026-05-21 19:00:00,Delivered,38.02
DD-006514,2026-05-21 19:16:00,Delivered,68.91
DD-006515,2026-05-21 19:54:00,Delivered,42.7
DD-006516,2026-05-21 19:36:00,Delivered,43.71
DD-006517,2026-05-21 18:26:00,Delivered,39.73
DD-006518,2026-05-21 13:58:00,Delivered,34.38
DD-006519,2026-05-21 13:12:00,Delivered,42.36
DD-006520,2026-05-21 20:45:00,Delivered,39.07
DD-006521,2026-05-21 21:55:00,Delivered,33.22
DD-006522,2026-05-21 20:47:00,Delivered,22.06
DD-006523,2026-05-21 18:50:00,Delivered,54.83
DD-006524,2026-05-21 19:14:00,Delivered,30.46
DD-006525,2026-05-21 20:43:00,Delivered,40.26
DD-006526,2026-05-21 19:01:00,Delivered,22.85
DD-006527,2026-05-21 18:34:00,Delivered,34.52
DD-006528,2026-05-22 21:34:00,Delivered,163.51
DD-006529,2026-05-22 18:15:00,Delivered,48.16
DD-006530,2026-05-22 18:06:00,Delivered,37.58
DD-006531,2026-05-22 12:21:00,Delivered,29.92
DD-006532,2026-05-22 18:53:00,Delivered,33.07
DD-006533,2026-05-22 11:10:00,Delivered,48.1
DD-006534,2026-05-22 19:37:00,Delivered,56.73
DD-006535,2026-05-22 19:15:00,Delivered,58.12
DD-006536,2026-05-22 13:57:00,Delivered,43.65
DD-006537,2026-05-22 20:51:00,Delivered,30.32
DD-006538,2026-05-22 17:46:00,Delivered,29.99
DD-006539,2026-05-22 18:28:00,Delivered,42.63
DD-006540,2026-05-22 18:50:00,Delivered,31.19
DD-006541,2026-05-22 17:48:00,Delivered,43.29
DD-006542,2026-05-22 20:54:00,Delivered,40.06
DD-006543,2026-05-22 18:24:00,Delivered,44.94
DD-006544,2026-05-23 17:25:00,Delivered,36.61
DD-006545,2026-05-23 11:23:00,Delivered,34.5
DD-006546,2026-05-23 13:37:00,Delivered,46.83
DD-006547,2026-05-23 12:35:00,Delivered,51.39
DD-006548,2026-05-23 18:12:00,Delivered,41.12
DD-006549,2026-05-23 13:53:00,Delivered,57.05
DD-006550,2026-05-23 13:27:00,Delivered,41.26
DD-006551,2026-05-23 21:23:00,Delivered,63.42
DD-006552,2026-05-23 18:49:00,Delivered,57.55
DD-006553,2026-05-23 12:04:00,Delivered,67.39
DD-006554,2026-05-23 13:10:00,Delivered,34.69
DD-006555,2026-05-23 18:22:00,Delivered,24.66
DD-006556,2026-05-23 13:01:00,Delivered,47.49
DD-006557,2026-05-23 19:34:00,Delivered,46.95
DD-006558,2026-05-23 18:17:00,Delivered,31.82
DD-006559,2026-05-23 12:51:00,Delivered,46.29
DD-006560,2026-05-23 18:20:00,Delivered,32.69
DD-006561,2026-05-23 17:23:00,Delivered,52.12
DD-006562,2026-05-23 11:55:00,Delivered,61.24
DD-006563,2026-05-23 12:53:00,Delivered,37.19
DD-006564,2026-05-23 19:21:00,Delivered,92.13
DD-006565,2026-05-24 18:15:00,Delivered,57.06
DD-006566,2026-05-24 13:44:00,Delivered,34.54
DD-006567,2026-05-24 13:44:00,Delivered,55.98
DD-006568,2026-05-24 12:31:00,Delivered,38.34
DD-006569,2026-05-24 21:38:00,Delivered,59.8
DD-006570,2026-05-24 19:58:00,Delivered,63.91
DD-006571,2026-05-24 19:03:00,Delivered,41.95
DD-006572,2026-05-24 18:01:00,Delivered,35.62
DD-006573,2026-05-24 17:42:00,Delivered,56.41
DD-006574,2026-05-24 12:55:00,Delivered,29.36
DD-006575,2026-05-24 21:04:00,Delivered,79.52
DD-006576,2026-05-24 18:26:00,Delivered,40.68
DD-006577,2026-05-24 20:10:00,Delivered,24.38
DD-006578,2026-05-24 18:38:00,Delivered,46.69
DD-006579,2026-05-24 20:25:00,Delivered,68.34
DD-006580,2026-05-24 17:04:00,Delivered,56.35
DD-006581,2026-05-24 18:16:00,Delivered,61.18
DD-006582,2026-05-24 12:22:00,Delivered,55.91
DD-006583,2026-05-24 18:09:00,Delivered,37.51
DD-006584,2026-05-24 20:58:00,Delivered,44.56
DD-006585,2026-05-25 12:55:00,Delivered,40.48
DD-006586,2026-05-25 12:57:00,Delivered,40.74
DD-006587,2026-05-25 17:27:00,Delivered,58.97
DD-006588,2026-05-25 12:06:00,Delivered,57.18
DD-006589,2026-05-25 17:34:00,Delivered,34.92
DD-006590,2026-05-25 17:05:00,Delivered,60.76
DD-006591,2026-05-25 11:28:00,Delivered,18.84
DD-006592,2026-05-25 18:44:00,Delivered,39.14
DD-006593,2026-05-25 19:16:00,Delivered,30.4
DD-006594,2026-05-25 19:48:00,Delivered,28.85
DD-006595,2026-05-25 12:36:00,Delivered,21.98
DD-006596,2026-05-25 13:16:00,Delivered,44.21
DD-006597,2026-05-25 13:46:00,Delivered,38.15
DD-006598,2026-05-26 13:30:00,Delivered,40.19
DD-006599,2026-05-26 12:03:00,Delivered,49.88
DD-006600,2026-05-26 19:39:00,Delivered,29.89
DD-006601,2026-05-26 20:26:00,Delivered,34.5
DD-006602,2026-05-26 20:02:00,Delivered,34.0
DD-006603,2026-05-26 18:02:00,Delivered,50.22
DD-006604,2026-05-26 11:44:00,Delivered,40.58
DD-006605,2026-05-26 20:50:00,Delivered,64.69
DD-006606,2026-05-26 19:52:00,Delivered,53.57
DD-006607,2026-05-26 17:35:00,Delivered,36.13
DD-006608,2026-05-26 17:25:00,Delivered,30.46
DD-006609,2026-05-27 13:08:00,Delivered,54.08
DD-006610,2026-05-27 17:25:00,Delivered,53.63
DD-006611,2026-05-27 19:10:00,Delivered,58.48
DD-006612,2026-05-27 11:14:00,Delivered,28.02
DD-006613,2026-05-27 20:56:00,Delivered,37.08
DD-006614,2026-05-27 13:56:00,Delivered,31.66
DD-006615,2026-05-27 20:06:00,Delivered,35.27
DD-006616,2026-05-27 12:22:00,Delivered,41.26
DD-006617,2026-05-27 11:14:00,Delivered,26.96
DD-006618,2026-05-28 13:32:00,Delivered,47.23
DD-006619,2026-05-28 19:37:00,Delivered,67.74
DD-006620,2026-05-28 11:32:00,Delivered,59.99
DD-006621,2026-05-28 11:54:00,Delivered,48.64
DD-006622,2026-05-28 21:04:00,Delivered,28.19
DD-006623,2026-05-28 18:02:00,Delivered,29.21
DD-006624,2026-05-28 17:33:00,Delivered,31.91
DD-006625,2026-05-28 12:05:00,Delivered,57.85
DD-006626,2026-05-28 13:18:00,Delivered,52.02
DD-006627,2026-05-28 20:58:00,Delivered,45.02
DD-006628,2026-05-28 21:11:00,Delivered,33.45
DD-006629,2026-05-29 18:41:00,Delivered,50.08
DD-006630,2026-05-29 13:19:00,Delivered,34.42
DD-006631,2026-05-29 11:10:00,Delivered,66.09
DD-006632,2026-05-29 12:50:00,Delivered,42.69
DD-006633,2026-05-29 18:35:00,Delivered,33.6
DD-006634,2026-05-29 18:24:00,Delivered,41.01
DD-006635,2026-05-29 20:10:00,Delivered,42.43
DD-006636,2026-05-29 18:40:00,Delivered,31.51
DD-006637,2026-05-29 13:39:00,Delivered,72.67
DD-006638,2026-05-29 18:46:00,Delivered,82.8
DD-006639,2026-05-29 19:19:00,Delivered,54.19
DD-006640,2026-05-29 18:53:00,Delivered,57.32
DD-006641,2026-05-29 20:04:00,Delivered,28.43
DD-006642,2026-05-29 12:41:00,Delivered,39.33
DD-006643,2026-05-29 17:22:00,Delivered,80.53
DD-006644,2026-05-30 18:16:00,Delivered,27.36
DD-006645,2026-05-30 18:40:00,Delivered,28.62
DD-006646,2026-05-30 11:22:00,Delivered,40.05
DD-006647,2026-05-30 21:22:00,Delivered,33.4
DD-006648,2026-05-30 12:51:00,Delivered,28.34
DD-006649,2026-05-30 19:28:00,Delivered,36.99
DD-006650,2026-05-30 18:07:00,Delivered,29.48
DD-006651,2026-05-30 20:13:00,Delivered,37.21
DD-006652,2026-05-30 12:49:00,Delivered,55.28
DD-006653,2026-05-30 17:30:00,Delivered,69.54
DD-006654,2026-05-30 17:20:00,Delivered,53.74
